Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00    1924/1924        std::allocator<std::_List_node<edge> >::~allocator() [181]
[180]    0.0    0.00    0.00    1924         __gnu_cxx::new_allocator<std::_List_node<edge> >::~new_allocator() [180]
-----------------------------------------------
                0.00    0.00    1924/1924        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::~_List_impl() [182]
[181]    0.0    0.00    0.00    1924         std::allocator<std::_List_node<edge> >::~allocator() [181]
                0.00    0.00    1924/1924        __gnu_cxx::new_allocator<std::_List_node<edge> >::~new_allocator() [180]
-----------------------------------------------
                0.00    0.00    1924/1924        std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base() [183]
[182]    0.0    0.00    0.00    1924         std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::~_List_impl() [182]
                0.00    0.00    1924/1924        std::allocator<std::_List_node<edge> >::~allocator() [181]
-----------------------------------------------
                0.00    0.00    1924/1924        std::__cxx11::list<edge, std::allocator<edge> >::~list() [184]
[183]    0.0    0.00    0.00    1924         std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base() [183]
                0.00    0.00    1924/1936        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_clear() [177]
                0.00    0.00    1924/1924        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::~_List_impl() [182]
-----------------------------------------------
                0.00    0.00     148/1924        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00    1776/1924        fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [2]
[184]    0.0    0.00    0.00    1924         std::__cxx11::list<edge, std::allocator<edge> >::~list() [184]
                0.00    0.00    1924/1924        std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base() [183]
-----------------------------------------------
                0.00    0.00    1916/1916        int* std::move_backward<int*, int*>(int*, int*, int*) [215]
[185]    0.0    0.00    0.00    1916         int* std::__miter_base<int*>(int*) [185]
-----------------------------------------------
                0.00    0.00    1787/1787        void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [190]
[186]    0.0    0.00    0.00    1787         bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, int*>(int&, int*) const [186]
-----------------------------------------------
                0.00    0.00     353/1673        sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [297]
                0.00    0.00    1320/1673        findEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [311]
[187]    0.0    0.00    0.00    1673         std::_List_iterator<edge>::operator==(std::_List_iterator<edge> const&) const [187]
-----------------------------------------------
                0.00    0.00    1456/1456        d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
[188]    0.0    0.00    0.00    1456         dRotate(int (*) [3][3]) [188]
                0.00    0.00    1456/6320        copyCube(int (*) [3][3]) [148]
-----------------------------------------------
                0.00    0.00    1410/1410        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [207]
[189]    0.0    0.00    0.00    1410         __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [189]
-----------------------------------------------
                0.00    0.00    1410/1410        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [207]
[190]    0.0    0.00    0.00    1410         void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [190]
                0.00    0.00    3197/5113        std::remove_reference<int&>::type&& std::move<int&>(int&) [151]
                0.00    0.00    1787/1787        bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, int*>(int&, int*) const [186]
-----------------------------------------------
                0.00    0.00    1348/1348        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [192]
[191]    0.0    0.00    0.00    1348         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long) [191]
                0.00    0.00    1348/102311      std::_List_node<unsigned long>::_M_valptr() [37]
-----------------------------------------------
                0.00    0.00       8/1348        std::__cxx11::list<corner, std::allocator<corner> >::clear() [319]
                0.00    0.00    1340/1348        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [197]
[192]    0.0    0.00    0.00    1348         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [192]
                0.00    0.00    1348/1348        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long) [191]
-----------------------------------------------
                0.00    0.00    1340/1340        std::allocator<std::_List_node<corner> >::allocator() [194]
[193]    0.0    0.00    0.00    1340         __gnu_cxx::new_allocator<std::_List_node<corner> >::new_allocator() [193]
-----------------------------------------------
                0.00    0.00    1340/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl() [195]
[194]    0.0    0.00    0.00    1340         std::allocator<std::_List_node<corner> >::allocator() [194]
                0.00    0.00    1340/1340        __gnu_cxx::new_allocator<std::_List_node<corner> >::new_allocator() [193]
-----------------------------------------------
                0.00    0.00    1340/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [197]
[195]    0.0    0.00    0.00    1340         std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl() [195]
                0.00    0.00    1340/1340        std::allocator<std::_List_node<corner> >::allocator() [194]
-----------------------------------------------
                0.00    0.00       8/1340        std::__cxx11::list<corner, std::allocator<corner> >::clear() [319]
                0.00    0.00    1332/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::~_List_base() [202]
[196]    0.0    0.00    0.00    1340         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_clear() [196]
                0.00    0.00   14931/672697      std::_List_node<corner>::_M_valptr() [21]
                0.00    0.00   14931/51146       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_Node_allocator() [42]
                0.00    0.00   14931/25568       void std::allocator_traits<std::allocator<std::_List_node<corner> > >::destroy<corner>(std::allocator<std::_List_node<corner> >&, corner*) [74]
                0.00    0.00   14931/25568       std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_put_node(std::_List_node<corner>*) [75]
-----------------------------------------------
                0.00    0.00    1340/1340        std::__cxx11::list<corner, std::allocator<corner> >::list() [198]
[197]    0.0    0.00    0.00    1340         std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [197]
                0.00    0.00    1340/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl() [195]
                0.00    0.00    1340/1348        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [192]
-----------------------------------------------
                0.00    0.00       8/1340        main [1]
                0.00    0.00     148/1340        fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
                0.00    0.00    1184/1340        fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [2]
[198]    0.0    0.00    0.00    1340         std::__cxx11::list<corner, std::allocator<corner> >::list() [198]
                0.00    0.00    1340/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [197]
-----------------------------------------------
                0.00    0.00    1332/1332        std::allocator<std::_List_node<corner> >::~allocator() [200]
[199]    0.0    0.00    0.00    1332         __gnu_cxx::new_allocator<std::_List_node<corner> >::~new_allocator() [199]
-----------------------------------------------
                0.00    0.00    1332/1332        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::~_List_impl() [201]
[200]    0.0    0.00    0.00    1332         std::allocator<std::_List_node<corner> >::~allocator() [200]
                0.00    0.00    1332/1332        __gnu_cxx::new_allocator<std::_List_node<corner> >::~new_allocator() [199]
-----------------------------------------------
                0.00    0.00    1332/1332        std::__cxx11::_List_base<corner, std::allocator<corner> >::~_List_base() [202]
[201]    0.0    0.00    0.00    1332         std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::~_List_impl() [201]
                0.00    0.00    1332/1332        std::allocator<std::_List_node<corner> >::~allocator() [200]
-----------------------------------------------
                0.00    0.00    1332/1332        std::__cxx11::list<corner, std::allocator<corner> >::~list() [203]
[202]    0.0    0.00    0.00    1332         std::__cxx11::_List_base<corner, std::allocator<corner> >::~_List_base() [202]
                0.00    0.00    1332/1332        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::~_List_impl() [201]
                0.00    0.00    1332/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_clear() [196]
-----------------------------------------------
                0.00    0.00     148/1332        fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [5]
                0.00    0.00    1184/1332        fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [2]
[203]    0.0    0.00    0.00    1332         std::__cxx11::list<corner, std::allocator<corner> >::~list() [203]
                0.00    0.00    1332/1332        std::__cxx11::_List_base<corner, std::allocator<corner> >::~_List_base() [202]
-----------------------------------------------
                0.00    0.00    1311/1311        askTwo(int*, int*, int*, int*) [285]
[204]    0.0    0.00    0.00    1311         QuestionCube::accessData(int, int, int, int) [204]
-----------------------------------------------
                0.00    0.00    1284/1284        u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [227]
[205]    0.0    0.00    0.00    1284         uRotate(int (*) [3][3]) [205]
                0.00    0.00    1284/6320        copyCube(int (*) [3][3]) [148]
