Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.00    0.00    4710/4710        void std::advance<std::_List_iterator<edge>, int>(std::_List_iterator<edge>&, int) [188]
[189]    0.0    0.00    0.00    4710         void std::__advance<std::_List_iterator<edge>, long>(std::_List_iterator<edge>&, long, std::bidirectional_iterator_tag) [189]
                0.00    0.00   21406/21406       std::_List_iterator<edge>::operator++() [101]
-----------------------------------------------
                0.00    0.00    4542/4542        int* std::__copy_move_backward_a2<true, int*, int*>(int*, int*, int*) [231]
[190]    0.0    0.00    0.00    4542         int* std::__niter_base<int*>(int*) [190]
-----------------------------------------------
                0.00    0.00    3524/3524        d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [238]
[191]    0.0    0.00    0.00    3524         dRotate(int (*) [3][3]) [191]
                0.00    0.00    3524/15804       copyCube(int (*) [3][3]) [157]
-----------------------------------------------
                0.00    0.00    3520/3520        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [221]
[192]    0.0    0.00    0.00    3520         bool __gnu_cxx::__ops::_Iter_less_iter::operator()<int*, int*>(int*, int*) const [192]
-----------------------------------------------
                0.00    0.00    3028/3028        int* std::move_backward<int*, int*>(int*, int*, int*) [229]
[193]    0.0    0.00    0.00    3028         int* std::__miter_base<int*>(int*) [193]
-----------------------------------------------
                0.00    0.00    2884/2884        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init() [195]
[194]    0.0    0.00    0.00    2884         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_set_size(unsigned long) [194]
                0.00    0.00    2884/141096      std::_List_node<unsigned long>::_M_valptr() [64]
-----------------------------------------------
                0.00    0.00      12/2884        std::__cxx11::list<edge, std::allocator<edge> >::clear() [43]
                0.00    0.00    2872/2884        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [199]
[195]    0.0    0.00    0.00    2884         std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init() [195]
                0.00    0.00    2884/2884        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_set_size(unsigned long) [194]
-----------------------------------------------
                0.00    0.00    2872/2872        std::allocator<std::_List_node<edge> >::allocator() [197]
[196]    0.0    0.00    0.00    2872         __gnu_cxx::new_allocator<std::_List_node<edge> >::new_allocator() [196]
-----------------------------------------------
                0.00    0.00    2872/2872        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [198]
[197]    0.0    0.00    0.00    2872         std::allocator<std::_List_node<edge> >::allocator() [197]
                0.00    0.00    2872/2872        __gnu_cxx::new_allocator<std::_List_node<edge> >::new_allocator() [196]
-----------------------------------------------
                0.00    0.00    2872/2872        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [199]
[198]    0.0    0.00    0.00    2872         std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [198]
                0.00    0.00    2872/2872        std::allocator<std::_List_node<edge> >::allocator() [197]
-----------------------------------------------
                0.00    0.00    2872/2872        std::__cxx11::list<edge, std::allocator<edge> >::list() [200]
[199]    0.0    0.00    0.00    2872         std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [199]
                0.00    0.00    2872/2872        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::_List_impl() [198]
                0.00    0.00    2872/2884        std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init() [195]
-----------------------------------------------
                0.00    0.00      12/2872        main [1]
                0.00    0.00     220/2872        fillEdges(std::__cxx11::list<edge, std::allocator<edge> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [4]
                0.00    0.00    2640/2872        fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [2]
[200]    0.0    0.00    0.00    2872         std::__cxx11::list<edge, std::allocator<edge> >::list() [200]
                0.00    0.00    2872/2872        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base() [199]
-----------------------------------------------
                0.00    0.00    2860/2860        std::allocator<std::_List_node<edge> >::~allocator() [202]
[201]    0.0    0.00    0.00    2860         __gnu_cxx::new_allocator<std::_List_node<edge> >::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00    2860/2860        std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::~_List_impl() [203]
[202]    0.0    0.00    0.00    2860         std::allocator<std::_List_node<edge> >::~allocator() [202]
                0.00    0.00    2860/2860        __gnu_cxx::new_allocator<std::_List_node<edge> >::~new_allocator() [201]
-----------------------------------------------
                0.00    0.00    2860/2860        std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base() [29]
[203]    0.0    0.00    0.00    2860         std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_impl::~_List_impl() [203]
                0.00    0.00    2860/2860        std::allocator<std::_List_node<edge> >::~allocator() [202]
-----------------------------------------------
                0.00    0.00    2784/2784        askTwo(int*, int*, int*, int*) [312]
[204]    0.0    0.00    0.00    2784         QuestionCube::accessData(int, int, int, int) [204]
-----------------------------------------------
                0.00    0.00    2575/2575        void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [209]
[205]    0.0    0.00    0.00    2575         bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, int*>(int&, int*) const [205]
-----------------------------------------------
                0.00    0.00    2248/2248        di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [243]
[206]    0.0    0.00    0.00    2248         diRotate(int (*) [3][3]) [206]
                0.00    0.00    2248/15804       copyCube(int (*) [3][3]) [157]
-----------------------------------------------
                0.00    0.00    2164/2164        u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [244]
[207]    0.0    0.00    0.00    2164         uRotate(int (*) [3][3]) [207]
                0.00    0.00    2164/15804       copyCube(int (*) [3][3]) [157]
-----------------------------------------------
                0.00    0.00    2006/2006        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [221]
[208]    0.0    0.00    0.00    2006         __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [208]
-----------------------------------------------
                0.00    0.00    2006/2006        void std::__insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [221]
[209]    0.0    0.00    0.00    2006         void std::__unguarded_linear_insert<int*, __gnu_cxx::__ops::_Val_less_iter>(int*, __gnu_cxx::__ops::_Val_less_iter) [209]
                0.00    0.00    4581/7609        std::remove_reference<int&>::type&& std::move<int&>(int&) [168]
                0.00    0.00    2575/2575        bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, int*>(int&, int*) const [205]
-----------------------------------------------
                0.00    0.00    1996/1996        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [211]
[210]    0.0    0.00    0.00    1996         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long) [210]
                0.00    0.00    1996/141096      std::_List_node<unsigned long>::_M_valptr() [64]
-----------------------------------------------
                0.00    0.00       8/1996        std::__cxx11::list<corner, std::allocator<corner> >::clear() [42]
                0.00    0.00    1988/1996        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [215]
[211]    0.0    0.00    0.00    1996         std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [211]
                0.00    0.00    1996/1996        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long) [210]
-----------------------------------------------
                0.00    0.00    1988/1988        std::allocator<std::_List_node<corner> >::allocator() [213]
[212]    0.0    0.00    0.00    1988         __gnu_cxx::new_allocator<std::_List_node<corner> >::new_allocator() [212]
-----------------------------------------------
                0.00    0.00    1988/1988        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl() [214]
[213]    0.0    0.00    0.00    1988         std::allocator<std::_List_node<corner> >::allocator() [213]
                0.00    0.00    1988/1988        __gnu_cxx::new_allocator<std::_List_node<corner> >::new_allocator() [212]
-----------------------------------------------
                0.00    0.00    1988/1988        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [215]
[214]    0.0    0.00    0.00    1988         std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl() [214]
                0.00    0.00    1988/1988        std::allocator<std::_List_node<corner> >::allocator() [213]
-----------------------------------------------
                0.00    0.00    1988/1988        std::__cxx11::list<corner, std::allocator<corner> >::list() [216]
[215]    0.0    0.00    0.00    1988         std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [215]
                0.00    0.00    1988/1996        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [211]
                0.00    0.00    1988/1988        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl() [214]
-----------------------------------------------
                0.00    0.00       8/1988        main [1]
                0.00    0.00     220/1988        fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [3]
                0.00    0.00    1760/1988        fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [2]
[216]    0.0    0.00    0.00    1988         std::__cxx11::list<corner, std::allocator<corner> >::list() [216]
                0.00    0.00    1988/1988        std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base() [215]
